UF,Municipio,Regiao,Media_PIB
BA,Jandaíra,Nordeste,0.15250000000000002
BA,Jeremoabo,Nordeste,0.32625000000000004
BA,Jiquiriçá,Nordeste,0.10375
BA,Jitaúna,Nordeste,0.13
BA,João Dourado,Nordeste,0.20625
BA,Jucuruçu,Nordeste,0.10624999999999998
BA,Jussara,Nordeste,0.09375
BA,Jussari,Nordeste,0.0525
BA,Jussiape,Nordeste,0.055
BA,Lafaiete Coutinho,Nordeste,0.0375
BA,Lagoa Real,Nordeste,0.08625
BA,Laje,Nordeste,0.22125
BA,Lajedinho,Nordeste,0.0525
BA,Lajedo do Tabocal,Nordeste,0.06875
BA,Lajedão,Nordeste,0.06625
BA,Lamarão,Nordeste,0.05125
BA,Lapão,Nordeste,0.1975
BA,Lençóis,Nordeste,0.11125
BA,Licínio de Almeida,Nordeste,0.1
BA,Livramento de Nossa Senhora,Nordeste,0.43000000000000005
BA,Macajuba,Nordeste,0.07
BA,Macarani,Nordeste,0.15875
BA,Macaúbas,Nordeste,0.32875000000000004
BA,Macururé,Nordeste,0.043750000000000004
BA,Madre de Deus,Nordeste,0.47000000000000003
BA,Maetinga,Nordeste,0.045
BA,Maiquinique,Nordeste,0.095
BA,Mairi,Nordeste,0.1275
BA,Malhada,Nordeste,0.1325
BA,Malhada de Pedras,Nordeste,0.0575
BA,Manoel Vitorino,Nordeste,0.1125
BA,Mansidão,Nordeste,0.075
BA,Maracás,Nordeste,0.41375000000000006
BA,Maragogipe,Nordeste,0.43124999999999997
BA,Maraú,Nordeste,0.21625
BA,Marcionílio Souza,Nordeste,0.0775
BA,Mascote,Nordeste,0.13375
BA,Matina,Nordeste,0.0675
BA,Medeiros Neto,Nordeste,0.31000000000000005
BA,Miguel Calmon,Nordeste,0.21
BA,Milagres,Nordeste,0.09499999999999999
BA,Mirangaba,Nordeste,0.10999999999999999
BA,Mirante,Nordeste,0.0575
BA,Monte Santo,Nordeste,0.3350000000000001
BA,Morpará,Nordeste,0.060000000000000005
BA,Morro do Chapéu,Nordeste,0.39375000000000004
BA,Mortugaba,Nordeste,0.08374999999999999
BA,Mucugê,Nordeste,0.38375
BA,Mulungu do Morro,Nordeste,0.12
BA,Mundo Novo,Nordeste,0.14875
BA,Muniz Ferreira,Nordeste,0.049999999999999996
BA,Muritiba,Nordeste,0.25625
BA,Mutuípe,Nordeste,0.22999999999999998
BA,Nazaré,Nordeste,0.25375
BA,Nilo Peçanha,Nordeste,0.12375000000000001
BA,Nordestina,Nordeste,0.10875000000000001
BA,Nova Canaã,Nordeste,0.12375000000000001
BA,Nova Fátima,Nordeste,0.0725
BA,Nova Ibiá,Nordeste,0.07250000000000001
BA,Nova Itarana,Nordeste,0.048749999999999995
BA,Nova Redenção,Nordeste,0.05125
BA,Nova Soure,Nordeste,0.19
BA,Nova Viçosa,Nordeste,0.45875000000000005
BA,Novo Horizonte,Nordeste,0.075
BA,Novo Triunfo,Nordeste,0.065
BA,Olindina,Nordeste,0.18749999999999997
BA,Oliveira dos Brejinhos,Nordeste,0.17
BA,Ouriçangas,Nordeste,0.05375
BA,Ourolândia,Nordeste,0.17125
BA,Palmas de Monte Alto,Nordeste,0.15625
BA,Palmeiras,Nordeste,0.07375
BA,Paramirim,Nordeste,0.18375
BA,Paratinga,Nordeste,0.205
BA,Paripiranga,Nordeste,0.31
BA,Pau Brasil,Nordeste,0.0875
BA,Pedro Alexandre,Nordeste,0.11
BA,Pedrão,Nordeste,0.04
BA,Piatã,Nordeste,0.12125000000000001
BA,Pilão Arcado,Nordeste,0.2175
BA,Pindaí,Nordeste,0.16875
BA,Pindobaçu,Nordeste,0.1275
BA,Pintadas,Nordeste,0.08
BA,Piraí do Norte,Nordeste,0.075
BA,Piripá,Nordeste,0.06625
BA,Piritiba,Nordeste,0.14125000000000001
BA,Planaltino,Nordeste,0.061250000000000006
BA,Planalto,Nordeste,0.23249999999999998
BA,Ponto Novo,Nordeste,0.10625
BA,Potiraguá,Nordeste,0.0825
BA,Poções,Nordeste,0.4475
BA,Prado,Nordeste,0.4125
BA,Presidente Dutra,Nordeste,0.09749999999999999
BA,Presidente Jânio Quadros,Nordeste,0.0775
BA,Presidente Tancredo Neves,Nordeste,0.23
BA,Pé de Serra,Nordeste,0.09874999999999999
BA,Queimadas,Nordeste,0.20124999999999998
BA,Quijingue,Nordeste,0.18625
BA,Quixabeira,Nordeste,0.060000000000000005
BA,Rafael Jambeiro,Nordeste,0.2575
BA,Remanso,Nordeste,0.33375000000000005
BA,Retirolândia,Nordeste,0.11375
BA,Riacho de Santana,Nordeste,0.24
BA,Riachão do Jacuípe,Nordeste,0.30874999999999997
BA,Ribeira do Amparo,Nordeste,0.12875
BA,Ribeira do Pombal,Nordeste,0.5237499999999999
BA,Ribeirão do Largo,Nordeste,0.08375
BA,Rio de Contas,Nordeste,0.11375
BA,Rio do Antônio,Nordeste,0.09625
BA,Rio do Pires,Nordeste,0.0775
BA,Rodelas,Nordeste,0.09125
BA,Ruy Barbosa,Nordeste,0.28875
BA,Salinas da Margarida,Nordeste,0.16375
BA,Santa Brígida,Nordeste,0.09624999999999999
BA,Santa Bárbara,Nordeste,0.15875
BA,Santa Cruz Cabrália,Nordeste,0.35375000000000006
BA,Santa Cruz da Vitória,Nordeste,0.0525
BA,Santa Inês,Nordeste,0.06625
BA,Santa Luzia,Nordeste,0.09749999999999999
BA,Santa Maria da Vitória,Nordeste,0.42624999999999996
BA,Santa Rita de Cássia,Nordeste,0.21375
BA,Santaluz,Nordeste,0.3325
BA,Santanópolis,Nordeste,0.055
BA,Sapeaçu,Nordeste,0.15625
BA,Saubara,Nordeste,0.12375000000000001
BA,Saúde,Nordeste,0.0775
BA,Seabra,Nordeste,0.45624999999999993
BA,Sebastião Laranjeiras,Nordeste,0.0775
BA,Serra Dourada,Nordeste,0.14125000000000001
BA,Serra Preta,Nordeste,0.10124999999999999
BA,Serra do Ramalho,Nordeste,0.2725
BA,Serrolândia,Nordeste,0.09
BA,Sobradinho,Nordeste,0.5175
BA,Souto Soares,Nordeste,0.10125
BA,Sátiro Dias,Nordeste,0.1625
BA,São Domingos,Nordeste,0.07
BA,São Felipe,Nordeste,0.17875
BA,São Félix,Nordeste,0.16125
BA,São Félix do Coribe,Nordeste,0.16375
BA,São Gabriel,Nordeste,0.11375
BA,São José da Vitória,Nordeste,0.047499999999999994
BA,São José do Jacuípe,Nordeste,0.08
BA,São Miguel das Matas,Nordeste,0.11875000000000001
BA,Sítio do Mato,Nordeste,0.09499999999999999
BA,Sítio do Quinto,Nordeste,0.08
BA,Tabocas do Brejo Velho,Nordeste,0.12625
BA,Tanhaçu,Nordeste,0.19749999999999998
BA,Tanque Novo,Nordeste,0.14375000000000002
BA,Tanquinho,Nordeste,0.05125
BA,Taperoá,Nordeste,0.17124999999999999
BA,Tapiramutá,Nordeste,0.11375
BA,Teodoro Sampaio,Nordeste,0.08625
BA,Teofilândia,Nordeste,0.14625
BA,Teolândia,Nordeste,0.1425
BA,Terra Nova,Nordeste,0.11375
BA,Tremedal,Nordeste,0.10875
BA,Tucano,Nordeste,0.42125
BA,Uauá,Nordeste,0.18375
BA,Ubaitaba,Nordeste,0.20625
BA,Ubatã,Nordeste,0.18
BA,Ubaíra,Nordeste,0.18000000000000002
BA,Uibaí,Nordeste,0.09125
BA,Umburanas,Nordeste,0.12125000000000001
BA,Una,Nordeste,0.265
BA,Urandi,Nordeste,0.16
BA,Uruçuca,Nordeste,0.20875
BA,Utinga,Nordeste,0.15125
BA,Valente,Nordeste,0.20875
BA,Varzedo,Nordeste,0.09375
BA,Vera Cruz,Nordeste,0.50625
BA,Vereda,Nordeste,0.0775
BA,Várzea Nova,Nordeste,0.12625
BA,Várzea da Roça,Nordeste,0.09
BA,Várzea do Poço,Nordeste,0.07625
BA,Wagner,Nordeste,0.06625
BA,Wanderley,Nordeste,0.12625
BA,Wenceslau Guimarães,Nordeste,0.24875
BA,Xique-Xique,Nordeste,0.35875000000000007
BA,Água Fria,Nordeste,0.11750000000000001
BA,Érico Cardoso,Nordeste,0.0575
CE,Milagres,Nordeste,0.215
CE,Abaiara,Nordeste,0.07874999999999999
CE,Acopiara,Nordeste,0.38875000000000004
CE,Aiuaba,Nordeste,0.10875
CE,Alcântaras,Nordeste,0.06875
CE,Altaneira,Nordeste,0.05125
CE,Alto Santo,Nordeste,0.14875
CE,Amontada,Nordeste,0.41500000000000004
CE,Antonina do Norte,Nordeste,0.05375
CE,Apuiarés,Nordeste,0.095
CE,Aracoiaba,Nordeste,0.19625
CE,Ararendá,Nordeste,0.07
CE,Araripe,Nordeste,0.15625
CE,Aratuba,Nordeste,0.11125000000000002
CE,Arneiroz,Nordeste,0.0525
CE,Assaré,Nordeste,0.18625
CE,Aurora,Nordeste,0.1825
CE,Baixio,Nordeste,0.0475
CE,Banabuiú,Nordeste,0.155
CE,Barreira,Nordeste,0.15375
CE,Barro,Nordeste,0.16874999999999998
CE,Barroquinha,Nordeste,0.09999999999999999
CE,Baturité,Nordeste,0.34125
CE,Bela Cruz,Nordeste,0.2175
CE,Boa Viagem,Nordeste,0.39125
CE,Campos Sales,Nordeste,0.2225
CE,Capistrano,Nordeste,0.13625
CE,Caridade,Nordeste,0.125
CE,Caririaçu,Nordeste,0.1875
CE,Cariré,Nordeste,0.13125
CE,Cariús,Nordeste,0.125
CE,Carnaubal,Nordeste,0.115
CE,Catarina,Nordeste,0.1075
CE,Catunda,Nordeste,0.085
CE,Cedro,Nordeste,0.18375
CE,Chaval,Nordeste,0.08375
CE,Chorozinho,Nordeste,0.22125000000000003
CE,Choró,Nordeste,0.09000000000000001
CE,Coreaú,Nordeste,0.145
CE,Croatá,Nordeste,0.13375
CE,Cruz,Nordeste,0.20875000000000002
CE,Deputado Irapuan Pinheiro,Nordeste,0.06625
CE,Farias Brito,Nordeste,0.165
CE,Forquilha,Nordeste,0.18375
CE,Fortim,Nordeste,0.1625
CE,Frecheirinha,Nordeste,0.21000000000000002
CE,General Sampaio,Nordeste,0.053750000000000006
CE,Granja,Nordeste,0.34875
CE,Granjeiro,Nordeste,0.03625
CE,Graça,Nordeste,0.0925
CE,Groaíras,Nordeste,0.075
CE,Guaiúba,Nordeste,0.18125
CE,Guaraciaba do Norte,Nordeste,0.4275
CE,Guaramiranga,Nordeste,0.060000000000000005
CE,Hidrolândia,Nordeste,0.135
CE,Ibaretama,Nordeste,0.09
CE,Ibiapina,Nordeste,0.23
CE,Ibicuitinga,Nordeste,0.08625
CE,Icapuí,Nordeste,0.28875
CE,Independência,Nordeste,0.2225
CE,Ipaporanga,Nordeste,0.075
CE,Ipaumirim,Nordeste,0.0975
CE,Ipu,Nordeste,0.36375
CE,Ipueiras,Nordeste,0.23875
CE,Iracema,Nordeste,0.13375
CE,Irauçuba,Nordeste,0.16125
CE,Itaiçaba,Nordeste,0.0625
CE,Itapiúna,Nordeste,0.125
CE,Itarema,Nordeste,0.55
CE,Itatira,Nordeste,0.12250000000000001
CE,Jaguaretama,Nordeste,0.15125
CE,Jaguaribara,Nordeste,0.13125
CE,Jaguaribe,Nordeste,0.48499999999999993
CE,Jaguaruana,Nordeste,0.39499999999999996
CE,Jardim,Nordeste,0.19624999999999998
CE,Jati,Nordeste,0.08499999999999999
CE,Jijoca de Jericoacoara,Nordeste,0.30375
CE,Jucás,Nordeste,0.20124999999999998
CE,Lavras da Mangabeira,Nordeste,0.23374999999999999
CE,Madalena,Nordeste,0.12875
CE,Marco,Nordeste,0.28625
CE,Martinópole,Nordeste,0.07125000000000001
CE,Massapê,Nordeste,0.24625
CE,Mauriti,Nordeste,0.36250000000000004
CE,Meruoca,Nordeste,0.0925
CE,Milhã,Nordeste,0.11750000000000001
CE,Miraíma,Nordeste,0.08124999999999999
CE,Missão Velha,Nordeste,0.42125
CE,Mombaça,Nordeste,0.30250000000000005
CE,Monsenhor Tabosa,Nordeste,0.12000000000000001
CE,Moraújo,Nordeste,0.0625
CE,Morrinhos,Nordeste,0.135
CE,Mucambo,Nordeste,0.09375
CE,Mulungu,Nordeste,0.1
CE,Nova Olinda,Nordeste,0.13
CE,Nova Russas,Nordeste,0.26375
CE,Novo Oriente,Nordeste,0.19625
CE,Ocara,Nordeste,0.16375
CE,Orós,Nordeste,0.17625
CE,Pacoti,Nordeste,0.12125000000000001
CE,Pacujá,Nordeste,0.045
CE,Palhano,Nordeste,0.07125
CE,Palmácia,Nordeste,0.08875
CE,Paracuru,Nordeste,0.45374999999999993
CE,Paraipaba,Nordeste,0.38249999999999995
CE,Parambu,Nordeste,0.2075
CE,Paramoti,Nordeste,0.08875
CE,Pedra Branca,Nordeste,0.28
CE,Penaforte,Nordeste,0.11
CE,Pentecoste,Nordeste,0.39625
CE,Pereiro,Nordeste,0.24375
CE,Pindoretama,Nordeste,0.20750000000000002
CE,Piquet Carneiro,Nordeste,0.11875000000000001
CE,Pires Ferreira,Nordeste,0.05625
CE,Poranga,Nordeste,0.075
CE,Porteiras,Nordeste,0.12875
CE,Potengi,Nordeste,0.08625
CE,Potiretama,Nordeste,0.052500000000000005
CE,Quiterianópolis,Nordeste,0.14500000000000002
CE,Quixelô,Nordeste,0.12375000000000001
CE,Quixeré,Nordeste,0.42125
CE,Redenção,Nordeste,0.31
CE,Reriutaba,Nordeste,0.15999999999999998
CE,Saboeiro,Nordeste,0.1125
CE,Salitre,Nordeste,0.11625
CE,Santa Quitéria,Nordeste,0.4175
CE,Santana do Acaraú,Nordeste,0.20249999999999999
CE,Santana do Cariri,Nordeste,0.12000000000000001
CE,Senador Pompeu,Nordeste,0.28125
CE,Senador Sá,Nordeste,0.045
CE,Solonópole,Nordeste,0.16999999999999998
CE,São Benedito,Nordeste,0.45874999999999994
CE,São João do Jaguaribe,Nordeste,0.08625
CE,São Luís do Curu,Nordeste,0.09749999999999999
CE,Tabuleiro do Norte,Nordeste,0.30625
CE,Tamboril,Nordeste,0.19375
CE,Tarrafas,Nordeste,0.06375
CE,Tejuçuoca,Nordeste,0.10625
CE,Tururu,Nordeste,0.09875
CE,Ubajara,Nordeste,0.45375
CE,Umari,Nordeste,0.048749999999999995
CE,Umirim,Nordeste,0.13
CE,Uruburetama,Nordeste,0.3175
CE,Uruoca,Nordeste,0.135
CE,Varjota,Nordeste,0.24125000000000002
CE,Viçosa do Ceará,Nordeste,0.39749999999999996
CE,Várzea Alegre,Nordeste,0.3325
MA,Presidente Dutra,Nordeste,0.52375
MA,Santa Luzia,Nordeste,0.54375
MA,Viana,Nordeste,0.38125000000000003
MA,Davinópolis,Nordeste,0.3775
MA,Afonso Cunha,Nordeste,0.045000000000000005
MA,Alcântara,Nordeste,0.115
MA,Aldeias Altas,Nordeste,0.1775
MA,Altamira do Maranhão,Nordeste,0.0575
MA,Alto Alegre do Maranhão,Nordeste,0.22125
MA,Alto Alegre do Pindaré,Nordeste,0.17625
MA,Alto Parnaíba,Nordeste,0.31375
MA,Amapá do Maranhão,Nordeste,0.045
MA,Amarante do Maranhão,Nordeste,0.2725
MA,Anajatuba,Nordeste,0.16374999999999998
MA,Anapurus,Nordeste,0.12625
MA,Apicum-Açu,Nordeste,0.09999999999999999
MA,Araguanã,Nordeste,0.07375
MA,Araioses,Nordeste,0.24875
MA,Arame,Nordeste,0.20875
MA,Arari,Nordeste,0.22625
MA,Axixá,Nordeste,0.0675
MA,Bacabeira,Nordeste,0.30875
MA,Bacuri,Nordeste,0.09499999999999999
MA,Bacurituba,Nordeste,0.03375
MA,Barreirinhas,Nordeste,0.43124999999999997
MA,Barão de Grajaú,Nordeste,0.195
MA,Bela Vista do Maranhão,Nordeste,0.07250000000000001
MA,Belágua,Nordeste,0.045
MA,Benedito Leite,Nordeste,0.03875
MA,Bequimão,Nordeste,0.10875
MA,Bernardo do Mearim,Nordeste,0.048749999999999995
MA,Boa Vista do Gurupi,Nordeste,0.05625
MA,Bom Jardim,Nordeste,0.28125
MA,Bom Jesus das Selvas,Nordeste,0.26
MA,Bom Lugar,Nordeste,0.08499999999999999
MA,Brejo,Nordeste,0.2575
MA,Brejo de Areia,Nordeste,0.0525
MA,Buriti,Nordeste,0.17625
MA,Buriti Bravo,Nordeste,0.14750000000000002
MA,Buriticupu,Nordeste,0.5075000000000001
MA,Buritirana,Nordeste,0.0875
MA,Cachoeira Grande,Nordeste,0.055
MA,Cajapió,Nordeste,0.049999999999999996
MA,Cajari,Nordeste,0.09624999999999999
MA,Campestre do Maranhão,Nordeste,0.14875
MA,Cantanhede,Nordeste,0.115
MA,Capinzal do Norte,Nordeste,0.12000000000000002
MA,Carolina,Nordeste,0.31125
MA,Carutapera,Nordeste,0.16125
MA,Cedral,Nordeste,0.060000000000000005
MA,Central do Maranhão,Nordeste,0.0425
MA,Centro Novo do Maranhão,Nordeste,0.1325
MA,Centro do Guilherme,Nordeste,0.0725
MA,Cidelândia,Nordeste,0.13375
MA,Coelho Neto,Nordeste,0.34500000000000003
MA,Colinas,Nordeste,0.3375
MA,Conceição do Lago-Açu,Nordeste,0.105
MA,Coroatá,Nordeste,0.39499999999999996
MA,Cururupu,Nordeste,0.20375
MA,Cândido Mendes,Nordeste,0.12000000000000001
MA,Dom Pedro,Nordeste,0.21125
MA,Duque Bacelar,Nordeste,0.06625
MA,Esperantinópolis,Nordeste,0.1275
MA,Feira Nova do Maranhão,Nordeste,0.07125000000000001
MA,Fernando Falcão,Nordeste,0.0575
MA,Formosa da Serra Negra,Nordeste,0.12875
MA,Fortaleza dos Nogueiras,Nordeste,0.15000000000000002
MA,Fortuna,Nordeste,0.10375
MA,Godofredo Viana,Nordeste,0.30000000000000004
MA,Gonçalves Dias,Nordeste,0.11125
MA,Governador Archer,Nordeste,0.0675
MA,Governador Edison Lobão,Nordeste,0.2775
MA,Governador Eugênio Barros,Nordeste,0.09125
MA,Governador Luiz Rocha,Nordeste,0.05125
MA,Governador Newton Bello,Nordeste,0.060000000000000005
MA,Governador Nunes Freire,Nordeste,0.18999999999999997
MA,Graça Aranha,Nordeste,0.0375
MA,Guimarães,Nordeste,0.07250000000000001
MA,Humberto de Campos,Nordeste,0.13875
MA,Icatu,Nordeste,0.13375
MA,Igarapé Grande,Nordeste,0.08125
MA,Igarapé do Meio,Nordeste,0.1675
MA,Itaipava do Grajaú,Nordeste,0.0775
MA,Itapecuru Mirim,Nordeste,0.52875
MA,Itinga do Maranhão,Nordeste,0.28125
MA,Jatobá,Nordeste,0.0575
MA,Jenipapo dos Vieiras,Nordeste,0.08875
MA,Joselândia,Nordeste,0.09124999999999998
MA,João Lisboa,Nordeste,0.1925
MA,Junco do Maranhão,Nordeste,0.03875
MA,Lago Verde,Nordeste,0.10124999999999999
MA,Lago da Pedra,Nordeste,0.35250000000000004
MA,Lago do Junco,Nordeste,0.0625
MA,Lago dos Rodrigues,Nordeste,0.07
MA,Lagoa Grande do Maranhão,Nordeste,0.07250000000000001
MA,Lagoa do Mato,Nordeste,0.06875
MA,Lajeado Novo,Nordeste,0.06375
MA,Lima Campos,Nordeste,0.13
MA,Loreto,Nordeste,0.18624999999999997
MA,Luís Domingues,Nordeste,0.041249999999999995
MA,Magalhães de Almeida,Nordeste,0.11
MA,Maracaçumé,Nordeste,0.15125
MA,Marajá do Sena,Nordeste,0.055
MA,Maranhãozinho,Nordeste,0.08875
MA,Mata Roma,Nordeste,0.12375000000000001
MA,Matinha,Nordeste,0.14500000000000002
MA,Matões,Nordeste,0.16625
MA,Matões do Norte,Nordeste,0.0725
MA,Milagres do Maranhão,Nordeste,0.049999999999999996
MA,Mirador,Nordeste,0.17124999999999999
MA,Miranda do Norte,Nordeste,0.4425
MA,Mirinzal,Nordeste,0.08499999999999999
MA,Montes Altos,Nordeste,0.0575
MA,Monção,Nordeste,0.19499999999999998
MA,Morros,Nordeste,0.11125
MA,Nina Rodrigues,Nordeste,0.061250000000000006
MA,Nova Colinas,Nordeste,0.055
MA,Nova Iorque,Nordeste,0.035
MA,Nova Olinda do Maranhão,Nordeste,0.13125
MA,Olinda Nova do Maranhão,Nordeste,0.08125
MA,Palmeirândia,Nordeste,0.11375
MA,Paraibano,Nordeste,0.13875
MA,Parnarama,Nordeste,0.205
MA,Passagem Franca,Nordeste,0.1275
MA,Pastos Bons,Nordeste,0.1775
MA,Paulino Neves,Nordeste,0.08875
MA,Paulo Ramos,Nordeste,0.14250000000000002
MA,Pedreiras,Nordeste,0.5025000000000001
MA,Pedro do Rosário,Nordeste,0.13125
MA,Penalva,Nordeste,0.1825
MA,Peri Mirim,Nordeste,0.07
MA,Peritoró,Nordeste,0.17124999999999999
MA,Pindaré-Mirim,Nordeste,0.27375
MA,Pio XII,Nordeste,0.14625
MA,Pirapemas,Nordeste,0.105
MA,Porto Franco,Nordeste,0.50625
MA,Porto Rico do Maranhão,Nordeste,0.03625
MA,Poção de Pedras,Nordeste,0.13375
MA,Presidente Juscelino,Nordeste,0.08249999999999999
MA,Presidente Médici,Nordeste,0.04625
MA,Presidente Sarney,Nordeste,0.1325
MA,Presidente Vargas,Nordeste,0.061250000000000006
MA,Primeira Cruz,Nordeste,0.0725
MA,Raposa,Nordeste,0.21625
MA,Riachão,Nordeste,0.31875
MA,Ribamar Fiquene,Nordeste,0.075
MA,Rosário,Nordeste,0.3175
MA,Sambaíba,Nordeste,0.21749999999999997
MA,Santa Filomena do Maranhão,Nordeste,0.045
MA,Santa Helena,Nordeste,0.2525
MA,Santa Luzia do Paruá,Nordeste,0.21625
MA,Santa Quitéria do Maranhão,Nordeste,0.16125
MA,Santa Rita,Nordeste,0.25
MA,Santana do Maranhão,Nordeste,0.06125
MA,Santo Amaro do Maranhão,Nordeste,0.075
MA,Satubinha,Nordeste,0.06625
MA,Senador Alexandre Costa,Nordeste,0.06999999999999999
MA,Senador La Rocque,Nordeste,0.14
MA,Serrano do Maranhão,Nordeste,0.0575
MA,Sucupira do Norte,Nordeste,0.07250000000000001
MA,Sucupira do Riachão,Nordeste,0.0375
MA,São Benedito do Rio Preto,Nordeste,0.10625
MA,São Bento,Nordeste,0.26625
MA,São Bernardo,Nordeste,0.24875
MA,São Domingos do Azeitão,Nordeste,0.175
MA,São Domingos do Maranhão,Nordeste,0.26875
MA,São Francisco do Brejão,Nordeste,0.08875
MA,São Francisco do Maranhão,Nordeste,0.06625
MA,São Félix de Balsas,Nordeste,0.042499999999999996
MA,São José dos Basílios,Nordeste,0.04625
MA,São João Batista,Nordeste,0.1125
MA,São João do Carú,Nordeste,0.08749999999999998
MA,São João do Paraíso,Nordeste,0.11125
MA,São João do Soter,Nordeste,0.09375
MA,São João dos Patos,Nordeste,0.24875
MA,São Luís Gonzaga do Maranhão,Nordeste,0.13375
MA,São Mateus do Maranhão,Nordeste,0.30000000000000004
MA,São Pedro da Água Branca,Nordeste,0.09125
MA,São Pedro dos Crentes,Nordeste,0.05125
MA,São Raimundo das Mangabeiras,Nordeste,0.40625
MA,São Raimundo do Doca Bezerra,Nordeste,0.03625
MA,São Roberto,Nordeste,0.0375
MA,São Vicente Ferrer,Nordeste,0.125
MA,Sítio Novo,Nordeste,0.1375
MA,Timbiras,Nordeste,0.14250000000000002
MA,Trizidela do Vale,Nordeste,0.20750000000000002
MA,Tufilândia,Nordeste,0.042499999999999996
MA,Tuntum,Nordeste,0.28125
MA,Turiaçu,Nordeste,0.26
MA,Turilândia,Nordeste,0.14625000000000002
MA,Tutóia,Nordeste,0.3625000000000001
MA,Urbano Santos,Nordeste,0.16999999999999998
MA,Vargem Grande,Nordeste,0.3
MA,Vila Nova dos Martírios,Nordeste,0.1175
MA,Vitorino Freire,Nordeste,0.2225
MA,Vitória do Mearim,Nordeste,0.24500000000000002
MA,Zé Doca,Nordeste,0.39625
MA,Água Doce do Maranhão,Nordeste,0.07125000000000001
PB,Barra de São Miguel,Nordeste,0.051250000000000004
PB,Belém,Nordeste,0.1625
PB,Pilar,Nordeste,0.08875
PB,Água Branca,Nordeste,0.07375
PB,Queimadas,Nordeste,0.44875
PB,Santa Inês,Nordeste,0.0275
PB,Santa Luzia,Nordeste,0.19375
PB,Santa Teresinha,Nordeste,0.04
PB,Taperoá,Nordeste,0.1125
PB,Mulungu,Nordeste,0.07250000000000001
PB,Nova Olinda,Nordeste,0.04375
PB,Pedra Branca,Nordeste,0.030000000000000002
PB,Riachão,Nordeste,0.0275
PB,Santa Helena,Nordeste,0.047499999999999994
PB,São Bento,Nordeste,0.39125
PB,Bom Sucesso,Nordeste,0.0375
PB,Prata,Nordeste,0.04375
PB,São Francisco,Nordeste,0.03125
PB,Aguiar,Nordeste,0.04625
PB,Alagoa Grande,Nordeste,0.24625
PB,Alagoa Nova,Nordeste,0.26875
PB,Alagoinha,Nordeste,0.09875
PB,Alcantil,Nordeste,0.04
PB,Algodão de Jandaíra,Nordeste,0.025
PB,Amparo,Nordeste,0.02375
PB,Aparecida,Nordeste,0.0725
PB,Arara,Nordeste,0.09375
PB,Araruna,Nordeste,0.155
PB,Araçagi,Nordeste,0.14875
PB,Areia,Nordeste,0.20875
PB,Areia de Baraúnas,Nordeste,0.0175
PB,Areial,Nordeste,0.049999999999999996
PB,Aroeiras,Nordeste,0.13625
PB,Assunção,Nordeste,0.035
PB,Bananeiras,Nordeste,0.21625
PB,Baraúna,Nordeste,0.0375
PB,Barra de Santa Rosa,Nordeste,0.11875000000000001
PB,Barra de Santana,Nordeste,0.06375
PB,Baía da Traição,Nordeste,0.07875
PB,Belém do Brejo do Cruz,Nordeste,0.060000000000000005
PB,Bernardino Batista,Nordeste,0.030000000000000002
PB,Boa Ventura,Nordeste,0.03875
PB,Boa Vista,Nordeste,0.13625
PB,Bom Jesus,Nordeste,0.02625
PB,Bonito de Santa Fé,Nordeste,0.08499999999999999
PB,Boqueirão,Nordeste,0.18625
PB,Borborema,Nordeste,0.05625
PB,Brejo do Cruz,Nordeste,0.1125
PB,Brejo dos Santos,Nordeste,0.048749999999999995
PB,Caaporã,Nordeste,0.36874999999999997
PB,Cabaceiras,Nordeste,0.05125
PB,Cachoeira dos Índios,Nordeste,0.10124999999999999
PB,Cacimba de Areia,Nordeste,0.030000000000000002
PB,Cacimba de Dentro,Nordeste,0.11625
PB,Cacimbas,Nordeste,0.048749999999999995
PB,Caiçara,Nordeste,0.05875
PB,Cajazeirinhas,Nordeste,0.03125
PB,Caldas Brandão,Nordeste,0.0625
PB,Camalaú,Nordeste,0.05625
PB,Capim,Nordeste,0.05625
PB,Caraúbas,Nordeste,0.03375
PB,Carrapateira,Nordeste,0.025
PB,Casserengue,Nordeste,0.055
PB,Catingueira,Nordeste,0.04
PB,Catolé do Rocha,Nordeste,0.36375
PB,Caturité,Nordeste,0.056249999999999994
PB,Conceição,Nordeste,0.15375
PB,Condado,Nordeste,0.0575
PB,Congo,Nordeste,0.047499999999999994
PB,Coremas,Nordeste,0.14
PB,Coxixola,Nordeste,0.0175
PB,Cruz do Espírito Santo,Nordeste,0.13375
PB,Cubati,Nordeste,0.061250000000000006
PB,Cuitegi,Nordeste,0.0525
PB,Cuité,Nordeste,0.18375
PB,Cuité de Mamanguape,Nordeste,0.05625
PB,Curral Velho,Nordeste,0.02
PB,Curral de Cima,Nordeste,0.045
PB,Damião,Nordeste,0.03875
PB,Desterro,Nordeste,0.05625
PB,Diamante,Nordeste,0.049999999999999996
PB,Dona Inês,Nordeste,0.075
PB,Duas Estradas,Nordeste,0.0375
PB,Emas,Nordeste,0.030000000000000002
PB,Esperança,Nordeste,0.39374999999999993
PB,Fagundes,Nordeste,0.0875
PB,Frei Martinho,Nordeste,0.02625
PB,Gado Bravo,Nordeste,0.058750000000000004
PB,Gurinhém,Nordeste,0.12375000000000001
PB,Gurjão,Nordeste,0.02875
PB,Ibiara,Nordeste,0.045
PB,Igaracy,Nordeste,0.05125
PB,Imaculada,Nordeste,0.075
